AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CanonicalUrl,ControlStatement,County,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,Started,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,WaterTenders,resource_intensity,suppression_power,containment_efficiency
60.0,False,CAL FIRE San Luis Obispo Unit,2.0,5,/incidents/2018/6/14/creston-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2019-01-04T10:06:00Z,3.0,False,True,Grass,2.0,3.0,35.58354,"off Creston Road, east of Paso Robles",-120.624135,False,Creston FIre,100.0,151.5,True,"The Creston Fire started on June 14, 2018 off Creston Road, east of Paso Robles (San Luis Obispo County). The fire burned 60 acres and was contained on June 15, 2018.",2018-06-14T17:23:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
60.0,False,CAL FIRE San Luis Obispo Unit,2.0,5,/incidents/2018/6/13/vista-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2019-01-04T10:07:00Z,3.0,False,True,Grass,2.0,3.0,35.663607,"off Buena Vista Road, north of Paso Robles",-120.670311,False,Vista Fire,100.0,151.5,True,"The Vista Fire started June 13, 2018 off Buena Vista Road, north of Paso Robles (San Luis Obispo County) and burned 60 acres. It was contained on June 13, 2018.  ",2018-06-13T12:38:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
60.0,False,Santa Barbara County Fire,2.0,5,/incidents/2018/5/17/happy-fire/,All road closures have been lifted.,40,42,6.0,2.0,11.0,2019-01-04T10:25:00Z,3.0,False,True,Grass,2.0,3.0,34.74245,"Alisos Canyon Rd, Santa Ynez, north of Santa Barbara ",-120.18236,False,Happy Fire,100.0,151.5,True,"The Happy fire started on May 17, 2018 off Alisos Canyon Rd, Santa Ynez, north of Santa Barbara (Santa Barbara County) and burned 60 acres. The fire was contained on May 18, 2018.",2018-05-17T12:53:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
59.0,False,CAL FIRE San Diego Unit,2.0,5,/incidents/2018/5/22/agua-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2019-01-04T10:23:00Z,3.0,False,True,Grass,2.0,3.0,33.35505,"Hwy 76 and Agua Tibia Ranch Rd, 7.5 miles east of I-15",-117.03134,False,Agua Fire,100.0,151.5,True,"The Agua Fire started on May 22, 2018 at Hwy 76 and Agua Tibia Ranch Rd, 7.5 miles east of I-15 in San Diego County. The fire burned 59 acres and is 100% contained. The fire was contained on May 24, 2018.",2018-05-22T14:13:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
58.0,False,CAL FIRE San Luis Obispo Unit,2.0,5,/incidents/2018/10/19/camino-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2019-01-04T08:52:00Z,3.0,False,True,Grass,2.0,3.0,35.17693,Off Lopez Drive east of Arroyo Grande,-120.48861,False,Camino Fire,100.0,151.5,True,"The Camino Fire started October 19, 2018 Off Lopez Drive east of Arroyo Grande (San Luis Obispo County) and burned 58 acres. It was contained October 21, 2018.",2018-10-19T14:10:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
56.0,False,CAL FIRE Lassen-Modoc Unit,2.0,5,/incidents/2018/7/15/3-10-fire/,All road closures have been lifted.,16,18,6.0,2.0,11.0,2019-01-04T09:44:00Z,3.0,False,True,Grass,2.0,3.0,40.95234,"Hwy 299 E and Little Valley Rd, Dixie Valley Peak, 16 miles east of Fall River Mills",-121.21597,False,3-10 Fire,100.0,151.5,True,"The 3_10 or 3-10 fire started on July 15, 2018 at Hwy 299 E and Little Valley Rd, Dixie Valley Peak, 16 miles east of Fall River Mills (Lassen County). The 3-10 fire was contained on July 17, 2018, and burned 5 acres. ",2018-07-15T11:55:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
56.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/7/8/bruce-fire/,All road closures have been lifted.,6,7,6.0,2.0,11.0,2019-01-04T09:53:00Z,3.0,False,True,Grass,2.0,3.0,37.79718,"off Bruce Lane and Joseph Lane, east of San Ramon",-121.85311,False,Bruce Fire,100.0,151.5,True,"The Bruce fire started July 8, 2018 off Bruce Lane and Joseph Lane, east of San Ramon (Contra Costa County) and burned 56 acres. It was contained on July 9, 2018.",2018-07-08T16:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
56.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,5,/incidents/2018/5/23/experimental-fire/,All road closures have been lifted.,18,20,6.0,2.0,11.0,2019-01-04T10:23:00Z,3.0,False,True,Grass,2.0,3.0,37.0979,"Off Hwy 41 & Rd 406, south of ONeals",-119.75307,True,Experimental Fire,100.0,151.5,True,"The Experimental Fire started on May 23, 2018 off Highway 41 & Road 406, south of O'Neals. The fire burned 56 acres and is 100% contained. The fire was contained on May 25, 2018.",2018-05-23T14:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
53.0,False,San Bernardino National Forest,2.0,5,/incidents/2018/9/26/keenbrook-fire/,All road closures have been lifted.,35,36,6.0,2.0,11.0,2019-01-04T09:00:00Z,3.0,False,True,Grass,2.0,3.0,34.24138,"Cajon Blvd and Kenwood Ave, Devore",-117.42431,True,Keenbrook Fire,100.0,151.5,True,"The Keenbrook Fire started on September 26, 2018 at Cajon Blvd and Kenwood Ave, Devore in San Bernardino County and burned 53 acres. It was contained on October 11, 2018. ",2018-09-26T10:56:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
53.0,False,CAL FIRE Lassen-Modoc Unit,2.0,5,/incidents/2018/9/22/copper-fire/,All road closures have been lifted.,16,18,6.0,2.0,11.0,2019-01-04T09:03:00Z,3.0,False,True,Grass,2.0,3.0,40.33642,"McKenzie Meadows and Hwy 36, 15 miles west of Susanville",-120.93005,False,Copper Fire,100.0,151.5,True,"The Copper Fire started September 22 2018 near McKenzie Meadows and Hwy 36, 15 miles west of Susanville (Lassen County). This fire was contained on September 28, 2018 and burned 53 acres.",2018-09-22T14:41:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
53.0,False,CAL FIRE Madera-Mariposa-Merced ,2.0,5,/incidents/2018/6/15/boyer-fire/,All road closures have been lifted.,20,22,6.0,2.0,11.0,2019-01-04T10:05:00Z,3.0,False,True,Grass,2.0,3.0,37.47677,"off Boyer Road and Fox Hollow Lane, Community of Bootjack",-119.84299,True,Boyer Fire,100.0,151.5,True,"The Boyer Fire started on June 15, 2018 off Boyer Road and Fox Hollow Lane, Community of Bootjack (Mariposa County). It was contained on June 19, 2018.",2018-06-15T13:37:00Z,6.0,1.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
52.0,False,US Forest Service - Modoc National Forest,2.0,5,/incidents/2018/7/14/kelley-fire/,All road closures have been lifted.,24,25,6.0,2.0,11.0,2019-01-04T09:46:00Z,3.0,False,True,Grass,2.0,3.0,41.50105,"off Hwy 299 E & County Rd 74, west of Devils Garden Conservation Camp",-120.61108,False,Kelley Fire,100.0,151.5,True,"The Kelley Fire started on July 14, 2018 off Hwy 299 E & County Rd 74, west of Devils Garden Conservation Camp (Modoc County).",2018-07-14T20:46:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
51.0,False,CAL FIRE San Luis Obispo Unit,2.0,5,/incidents/2018/9/16/reservoir-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2019-01-04T09:04:00Z,3.0,False,True,Grass,2.0,3.0,35.30151,"off Reservoir Canyon Road and Highway 101, east of San Luis Obispo",-120.64398,False,Reservoir Fire,100.0,151.5,True,"The Reservoir Fire started September 16, 2018 off Reservoir Canyon Road and Highway 101, east of San Luis Obispo (San Luis Obispo County). The fire was contained on September 16, 2018 and burned 51 acres.",2018-09-16T08:34:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
51.0,False,CAL FIRE Shasta-Trinity Unit,2.0,5,/incidents/2018/7/24/crestline-fire/,All road closures have been lifted.,43,45,7.0,2.0,24.0,2019-01-04T09:36:00Z,3.0,False,True,Grass,2.0,3.0,40.824,"Crest Line Dr and Hunt Rd, Montgomery Creek, west of Burney",-121.90215,True,Crestline Fire,100.0,192.0,True,"The Crest Line Fire started on July 24 2018, near Crest Line Dr and Hunt Rd, Montgomery Creek, west of Burney (Shasta County)",2018-07-24T15:24:00Z,6.0,7.0,0.0,45.0,6.0,7.68,4.0,0.5181347150259067
51.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/7/10/hale-fire/,All road closures have been lifted.,41,43,6.0,2.0,11.0,2019-01-04T09:51:00Z,3.0,False,True,Grass,2.0,3.0,37.163594,at Hale Ave and Monterey St. in Morgan Hill ,-121.702547,False,Hale Fire,100.0,151.5,True,"The Hale Fire started on July 10, 2018 at Hale Ave and Monterey St. in Morgan Hill in Santa Clara County. The fire was contained on July 11 and burned 51 acres.",2018-07-10T16:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,CAL FIRE Lake-Napa Unit,2.0,5,/incidents/2018/7/21/carder-fire/,All road closures have been lifted.,15,17,6.0,2.0,11.0,2019-01-04T09:38:00Z,3.0,False,True,Grass,2.0,3.0,38.91152,"Adobe Creek Rd & Peterson Ln, Kelseyville",-122.86854,True,Carder Fire,100.0,151.5,True,"The Carder Fire started on July 21, 2018 off Adobe Creek Rd & Paterson Ln, Kelseyville (Lake County). The fire burned 50 acres and was contained on July 23, 2018.",2018-07-21T14:40:00Z,6.0,1.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,CAL FIRE Tehama-Glenn Unit,2.0,5,/incidents/2018/7/15/tuscan-fire/,All road closures have been lifted.,52,52,6.0,2.0,11.0,2019-01-04T09:43:00Z,3.0,False,True,Grass,2.0,3.0,40.27754,"Hwy 36 E and Tuscan Lookout Road, 7 miles NE of Red Bluff near Hog Lake",-122.11375,False,Tuscan Fire,100.0,151.5,True,"The Tuscan Fire started on July 15, 2018 at Hwy 36 E and Tuscan Lookout Road, 7 miles NE of Red Bluff near Hog Lake in Tehama County. The fire was contained on July 16, 2018, and burned 50 acres. ",2018-07-15T17:15:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,Fort Hunter Liggett Military Base,2.0,5,/incidents/2018/2/7/haycamp-fire/,All road closures have been lifted.,26,27,6.0,2.0,11.0,2019-01-03T09:43:00Z,3.0,False,True,Grass,2.0,3.0,35.96689,"Nacimento Fergusson Road and Hayfork Road, west of the community of Lockwood",-121.28185,False,Haycamp Fire,100.0,151.5,True,"The Haycamp Fire started on February 7, 2018 off Nacimento Fergusson Road and Hayfork Road, west of the community of Lockwood (Monterey County) and burned 50 acres. ",2018-02-07T15:53:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
48.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/8/26/castro-fire/,All road closures have been lifted.,0,1,6.0,2.0,11.0,2019-01-04T09:14:00Z,3.0,False,True,Grass,2.0,3.0,37.69926,"I 580 and Paloverde Rd., Castro Valley",-122.02805,False,Castro Fire,100.0,151.5,True,"The Castro Fire started on August 26, 2018 at I 580 x Paloverde Rd., Castro Valley in Alameda County. The fire burned 48 acres and was contained on August 26, 2018.",2018-08-26T14:23:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
45.0,False,Moraga-Olinda Fire District ,2.0,5,/incidents/2018/7/2/buckingham-fire/,All road closures have been lifted.,6,7,6.0,2.0,11.0,2019-01-04T09:57:00Z,3.0,False,True,Grass,2.0,3.0,37.86339,"Buckingham Dr and Moraga Rd, southwest of Walnut Creek ",-122.12351,False,Buckingham Fire,100.0,151.5,True,"The Buckingham Fire started on July 2, 2018 off Buckingham Dr and Moraga Rd, southwest of Walnut Creek (Contra Costa County) and burned 45 acres. It was contained on July 3, 2018. ",2018-07-02T14:25:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
45.0,False,Marin County Fire,2.0,5,/incidents/2018/12/31/bridge-fire/,All road closures have been lifted.,19,21,6.0,2.0,11.0,2019-01-04T09:22:00Z,3.0,False,True,Grass,2.0,3.0,38.07135,"Platform Bridge Rd. and Point Reyes Station, northeast of Olema ",-122.76751,False,Bridge Fire,100.0,151.5,True,"The Bridge Fire started on August 8, 2018 at Platform Bridge Road and Point Reyes Station, northeast of Olema (Marin County) and burned 45 acres. It was contained August 9, 2018. ",1969-12-31T16:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
43.0,False,CAL FIRE Butte Unit,2.0,5,/incidents/2018/7/19/simmons-fire/,All roads are open.,3,4,9.0,2.0,12.0,2019-01-04T09:40:00Z,3.0,False,True,Grass,2.0,2.0,39.57202,"Off Highway 162 & Simmons Rd, Lake Oroville",-121.43131,True,Simmons Fire,100.0,168.0,True,"The Simmons Fire started on July 19, 2018 off Highway 162 & Simmons Rd, near Lake Oroville (Butte County). The fire burned 43 acres, and was contained on July 21, 2018.",2018-07-19T12:00:00Z,6.0,7.0,0.0,45.0,4.0,12.923076923076923,4.0,0.591715976331361
40.0,False,CAL FIRE Riverside County Fire,2.0,5,/incidents/2018/7/23/martinez-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T09:36:00Z,3.0,False,True,Grass,2.0,3.0,33.56921,"Off Martinez Road & Avenue 66, Thermal",-116.154398,False,Martinez Fire,100.0,151.5,True,"The Martinez Fire started on July 23, 2018 off Martinez Road & Avenue 66, Thermal (Riverside County). The fire was contained on July 28, 2018 to 40 acres.",2018-07-23T14:55:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
40.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,5,/incidents/2018/7/19/ben-fire/,All road closures have been lifted.,20,22,6.0,2.0,11.0,2019-01-04T09:39:00Z,3.0,False,True,Grass,2.0,3.0,37.28365,"Ben Hur Rd & Preston Rd, south of Ben Hur",-119.97546,False,Ben Fire,100.0,151.5,True,"The Ben Fire started on July 19, 2018 off Ben Hur Rd & Preston Rd, south of Ben Hur (Mariposa County). The fire burned 40 acres, and was contained on July 21, 2018. ",2018-07-19T13:07:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
40.0,False,Unified Command: CAL FIRE Santa Clara Unit and San Ramon Valley Fire Department,2.0,5,/incidents/2018/6/19/iron-fire/,All road closures have been lifted.,6,7,6.0,2.0,11.0,2019-01-04T10:04:00Z,3.0,False,True,Grass,2.0,3.0,37.779209," off Montbretia Way and Ironwood, East of San Ramon",-121.908976,False,Iron Fire,100.0,151.5,True,"The Iron Fire started June 19, 2018 off Montbretia Way and Ironwood, East of San Ramon (Contra Costa County) and burned 40 acres. It was contained on June 19, 2018.  ",2018-06-19T15:19:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
40.0,False,CAL FIRE Butte Unit/Butte County Fire Department,2.0,5,/incidents/2018/6/16/oregon-fire/,All road closures have been lifted.,3,4,6.0,2.0,11.0,2019-01-04T10:05:00Z,3.0,False,True,Grass,2.0,3.0,39.549167,"off Oregon Gulch Road, near View Lane, North of Oroville",-121.521111,False,Oregon Fire,100.0,151.5,True,"The Oregon Fire started on June 16, 2018 off Oregon Gulch Road, near View Lane, North of Oroville (Butte County). It was contained on June 19, 2018.",2018-06-16T11:47:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
39.0,False,CAL FIRE San Benito-Monterey Unit,2.0,5,/incidents/2018/7/25/hidden-fire/,All road closures have been lifted.,34,35,6.0,2.0,11.0,2019-01-04T09:35:00Z,3.0,False,True,Grass,2.0,3.0,36.796,"Hidden Valley Rd & Cienega Rd, south of Hollister",-121.40604,False,Hidden Fire,100.0,151.5,True,"The Hidden Fire started on July 25, 2018 off Hidden Valley Rd & Cienega Rd, south of Hollister (San Benito County)",2018-07-25T14:11:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
38.0,False,Redding City Fire,2.0,5,/incidents/2018/10/14/masonic-fire/,All road closures have been lifted.,43,45,6.0,2.0,11.0,2019-01-04T08:53:00Z,3.0,False,True,Grass,2.0,3.0,40.60866,"Lake Blvd & Masonic Ave, Redding",-122.38366,False,Masonic Fire,100.0,151.5,True,"The Masonic Fire started on October 14, 2018 off Lake Blvd & Masonic Ave, Redding (Shasta County) and burned 38 acres. It was contained on October 14, 2018.",2018-10-14T11:33:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
38.0,False,San Diego City Fire Dept.,2.0,5,/incidents/2018/6/3/adobe-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2019-01-04T10:16:00Z,3.0,False,True,Grass,2.0,3.0,32.78031,"I-8 and College Ave, San Diego City",-117.06782,False,Adobe Fire,100.0,151.5,True,"The Adobe Fire started June 3 2018 near I-8 and College Ave, San Diego City (San Diego County).  This fire was contained on June 6, 2018 and burned 38 acres.",2018-06-03T16:16:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
37.0,False,CAL FIRE San Luis Obispo Unit,2.0,5,/incidents/2018/7/21/mustang-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2019-01-04T09:38:00Z,3.0,False,True,Grass,2.0,3.0,35.64917,"Paso Robles Rd & Adelaida Rd, west of Paso Robles",-120.71907,False,Mustang Fire,100.0,151.5,True,"The Mustang Fire started on July 21, 2018 off Paso Robles Rd & Adelaida Rd, west of Paso Robles (San Luis Obispo County). It burned 37 acres and was contained on July 22, 2018.",2018-07-21T15:01:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
37.0,False,CAL FIRE Siskiyou Unit,2.0,5,/incidents/2018/6/3/martin-fire/,All road closures have been lifted.,45,47,6.0,2.0,11.0,2019-01-04T10:17:00Z,3.0,False,True,Grass,2.0,3.0,41.58233,"Martin Dr. and Stanton Drive, NE of Lake Shastina",-122.33769,False,Martin Fire,100.0,151.5,True,"The Martin Fire started June 3 2018 near Martin Dr. and Stanton Drive, NE of Lake Shastina (Siskiyou County). This fire burned 37 acres and was contained on June 4, 2018.",2018-06-03T16:14:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
36.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,5,/incidents/2018/9/2/ridge-fire/,All road closures have been lifted.,15,17,6.0,2.0,11.0,2019-01-04T09:11:00Z,3.0,False,True,Grass,2.0,3.0,38.981389,"Highland Springs Rd & Old Toll Rd, Kelseyville",-122.97222,False,Ridge Fire,100.0,151.5,True,"The Ridge Fire started on September 2, 2018 off Highland Springs Rd & Old Toll Rd, Kelseyville (Lake County). It was contained on September 4, 2018 and burned 36 acres.",2018-09-02T14:02:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
36.0,False,CAL FIRE / Riverside County Fire,2.0,5,/incidents/2018/8/27/winchester-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T09:13:00Z,3.0,False,True,Grass,2.0,3.0,33.640051,"Hidden Falls Road, Winchester",-117.085354,False,Winchester Fire,100.0,151.5,True,"The Winchester Fire started on August 27, 2018 off Hidden Falls Road, Winchester in Riverside County. This fire was contained on August 27, 2018 and burned 36 acres.",2018-08-27T10:49:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
35.0,False,CAL FIRE Mendocino Unit,2.0,5,/incidents/2018/11/8/brushy-fire/,All road closures have been lifted.,21,23,6.0,2.0,11.0,2019-01-04T08:49:00Z,3.0,False,True,Grass,2.0,3.0,39.62194,"near Dos Rios, off Highway 162, East of Highway 101 and West of Covelo",-123.28774,False,Brushy Fire,100.0,151.5,True,"The Brushy Fire started on November 8, 2018 near Dos Rios, off Highway 162, East of Highway 101 and West of Covelo in Mendocino County.  The fires was 100% contained at 35 acres on November 13, 2018.",2018-11-08T11:58:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
35.0,False,CAL FIRE/Riverside County Fire Department,2.0,5,/incidents/2018/8/6/terra-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T09:23:00Z,3.0,False,True,Grass,2.0,3.0,33.759722,"off Terramor Road and Temescal Canyon Road, community of Temescal Valley",-117.460278,False,Terra Fire,100.0,151.5,True,"The Terra Fire started August 6, 2018 off Terramor Road and Temescal Canyon Road, community of Temescal Valley (Riverside County) and burned 35 acres. It was contained on August 6, 2018.",2018-08-06T14:19:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
35.0,False,CAL FIRE Shasta-Trinity Unit,2.0,5,/incidents/2018/7/29/corner-fire/,All road closures have been lifted.,43,45,6.0,2.0,11.0,2019-01-04T09:29:00Z,3.0,False,True,Grass,2.0,3.0,40.95673,"Hwy 299 E & Hwy 89, east of Burney",-121.6002,False,Corner Fire,100.0,151.5,True,"The Corner Fire started on July 29, 2018 off Hwy 299 E & Hwy 89, east of Burney in Shasta County. The fire was contained on August 4, 2018 and burned 35 acres.",2018-07-29T16:22:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
35.0,False,CAL FIRE San Benito-Monterey Unit,2.0,5,/incidents/2018/6/3/fairview-fire/,All road closures have been lifted.,34,35,6.0,2.0,11.0,2019-01-04T10:17:00Z,3.0,False,True,Grass,2.0,3.0,36.83036,"Fairview Rd and John Smith Rd, City of Hollister",-121.36446,False,Fairview Fire,100.0,151.5,True,"The Fairview Fire started June 3 2018 near Fairview Rd and John Smith Rd, City of Hollister (San Benito County).is 100% Contained at 35 acres on June 3 2018",2018-06-03T15:09:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
34.0,False,Kern County Fire ,2.0,5,/incidents/2018/8/17/marcel-fire/,All road closures have been lifted.,13,15,6.0,2.0,11.0,2019-01-04T09:16:00Z,3.0,False,True,Grass,2.0,3.0,35.17156,"off Marcel Drive and Woodford-Tehachapi Road, west of Tehachapi",-118.51651,False,Marcel Fire,100.0,151.5,True,"The Marcel Fire started August 17, 2018 off Marcel Drive and Woodford-Tehachapi Road, west of Tehachapi (Kern County) and burned 34 acres. It was contained August 18, 2018.",2018-08-17T18:47:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
34.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/7/25/patterson-fire/,All road closures have been lifted.,0,1,6.0,2.0,11.0,2019-01-04T09:34:00Z,3.0,False,True,Grass,2.0,3.0,37.71173,"Patterson Pass Road and Midway Rd, Altamont ",-121.55604,False,Patterson Fire,100.0,151.5,True,"The Patterson Fire started on July 25, 2018 at Patterson Pass Road and Midway Rd, Altamont (Alameda County). The fire was contained on July 26, 2018 and burned 34 acres.",2018-07-25T16:05:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
34.0,False,Sequoia Kings National Park,2.0,5,/incidents/2018/7/19/horse-creek-fire/,All road closures have been lifted.,54,54,6.0,2.0,11.0,2019-01-04T09:39:00Z,3.0,False,True,Grass,2.0,3.0,36.42638,"Mineral King Rd, Ash Mountain area",-118.70443,False,Horse Creek Fire,100.0,151.5,True,"The Horse Creek Fire started on July 19, 2018 off Mineral King Rd, Ash Mountain area (Tulare County) and burned 34 acres. It was contained on August 9, 2018. ",2018-07-19T16:25:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
33.0,False,CAL FIRE Butte Unit,2.0,5,/incidents/2018/9/24/nimshew-fire/,All road closures have been lifted.,3,4,4.0,2.0,5.0,2019-01-04T09:01:00Z,3.0,False,True,Grass,2.0,3.0,39.84151,"Nimshew Rd & Centerville Rd, Magalia",-121.62168,True,Nimshew Fire,100.0,83.0,True,"The Nimshew Fire started on September 24, 2018 off Nimshew Rd & Centerville Rd, Magalia (Butte County) and burned 33 acres before being contained on September 26, 2018. ",2018-09-24T00:41:00Z,6.0,7.0,0.0,45.0,4.0,13.833333333333334,4.0,1.1904761904761905
33.0,False,CAL FIRE Tehama-Glenn Unit,2.0,5,/incidents/2018/7/14/lariat-fire/,All road closures have been lifted.,52,52,6.0,2.0,11.0,2019-01-04T09:46:00Z,3.0,False,True,Grass,2.0,3.0,40.00293,"off Oakridge Rd & Horseshoe Dr, Rancho Tehama, southwest of Red Bluff",-122.44008,False,Lariat Fire,100.0,151.5,True,"The Lariat Fire started on July 14, 2018 off Oakridge Rd & Horseshoe Dr, Rancho Tehama, southwest of Red Bluff in Tehama County. It was contained on July 16, 2018.",2018-07-14T20:40:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
33.0,False,San Bernardino National Forest,2.0,5,/incidents/2018/6/30/creek-fire/,All road closures have been lifted.,35,36,6.0,2.0,11.0,2019-01-04T09:57:00Z,3.0,False,True,Grass,2.0,3.0,34.17711,"Hwy 330 and Old City Creek Rd, Community of Running Springs",-117.15381,False,Creek Fire,100.0,151.5,True,"The Creek Fire Started on June 30 2018 near Hwy 330 and Old City Creek Rd, Community of Running Springs (San Bernardino County).  The fire was contained on July 10, 2018 and burned 33 acres.",2018-06-30T12:12:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
33.0,False,CAL FIRE Tulare Unit,2.0,5,/incidents/2018/2/18/wilcox-fire/,All road closures have been lifted.,54,54,6.0,2.0,11.0,2019-01-03T09:44:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Road 136 and Avenue 440, Community of Orosi",0.0,False,Wilcox Fire,100.0,151.5,True,"The Wilcox fire started on February 18, 2018 off Road 136 and Avenue 440, near the Community of Orosi in Tulare County and burned 33 acres.",2018-02-18T13:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
32.0,False,Sierra National Forest,2.0,5,/incidents/2018/10/2/eagle-fire/,All road closures have been lifted.,9,10,6.0,2.0,11.0,2019-01-04T09:47:00Z,3.0,False,True,Grass,2.0,3.0,36.938674," Bobs Flat Trail, 3 miles north of Trimmer",-119.3127769,False,Eagle Fire,100.0,151.5,True,"The Eagle Fire started on October 2, 2018 off Bobs Flat Trail, 3 miles north of Trimmer in the Sierra National Forest. ",2018-10-02T15:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
32.0,False,CAL FIRE / Riverside County Fire,2.0,5,/incidents/2018/8/25/country-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T09:15:00Z,3.0,False,True,Grass,2.0,3.0,33.97902,off High Country Drive in Moreno Valley,-117.20534,False,Country Fire,100.0,151.5,True,"The Country Fire started on August 25, 2018 off off High Country Drive in Moreno Valley (Riverside County). It burned 32 acres and was contained on August 25, 2018.",2018-08-25T11:58:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
